id,name,cn,val,reference,color,collection
"""300103701410912491120231227F09""","""3""","""C1""","""50""","""19F093C1F093LYDLES""","""YEUX""","""DOUXC1BleuAAD5019140CC131691"""
"""300103701410912484120231227F09""","""3""","""C2""","""50""","""19F093C2F093LYDLES""","""YEUX""","""DOUXC2ArgentAAD5019140CC131691"""
"""300103701410912477120231227F09""","""3""","""C3""","""50""","""19F093C3F093LYDLES""","""YEUX""","""DOUXC3Or"""
"""300103701410912460120231227F09""","""3""","""C4""","""50""","""19F093C4F093LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902720120231227F09""","""4""","""C1""","""49""","""20F094C1F094LYDLES""","""YEUX""","""DOUXC1Gun"""
"""300103701410902713120231227F09""","""4""","""C2""","""49""","""20F094C2F094LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902706120231227F09""","""4""","""C3""","""49""","""20F094C3F094LYDLES""","""YEUX""","""DOUXC3ArgentAAA4920138CC131691"""
"""300103701410902690120231227F09""","""4""","""C4""","""49""","""20F094C4F094LYDLES""","""YEUX""","""DOUXC4DorC)eAAA4920138CC131691"""
"""300103701410902683120231227F09""","""5""","""C1""","""53""","""17F095C1F095LYDLES""","""YEUX""","""DOUXC1DorC)e"""
"""300103701410902676120231227F09""","""5""","""C2""","""53""","""17F095C2F095LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""300103701410902669120231227F09""","""5""","""C3""","""53""","""17F095C3F095LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410902652120231227F09""","""5""","""C4""","""53""","""17F095C4F095LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410902645120231227F09""","""5""","""C5""","""53""","""17F095C5F095LYDLES""","""YEUX""","""DOUXC5DorC)e"""
"""300103701410902638120231227F12""","""6""","""C1""","""49""","""20F126C1F126LYDLES""","""YEUX""","""DOUXC1Argent"""
"""300103701410902621120231227F12""","""6""","""C2""","""49""","""20F126C2F126LYDLES""","""YEUX""","""DOUXC2NoirAAB4920142BB131691"""
"""300103701410902614120231227F12""","""6""","""C3""","""49""","""20F126C3F126LYDLES""","""YEUX""","""DOUXC3Ecaille"""
"""300103701410902607120231227F12""","""6""","""C4""","""49""","""20F126C4F126LYDLES""","""YEUX""","""DOUXC4Gun"""
"""300103701410902591120231227F13""","""8""","""C1""","""51""","""21F138C1F138LYDLES""","""YEUX""","""DOUXC1Argent"""
"""300103701410902584120231227F13""","""8""","""C2""","""51""","""21F138C2F138LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902577120231227F13""","""8""","""C3""","""51""","""21F138C3F138LYDLES""","""YEUX""","""DOUXC3Ecaille"""
"""300103701410902560120231227F13""","""8""","""C4""","""51""","""21F138C4F138LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902553120231227F13""","""8""","""C5""","""51""","""21F138C5F138LYDLES""","""YEUX""","""DOUXC5DorC)e"""
"""300103701410902546120231227F13""","""9""","""C1""","""54""","""18F139C1F139LYDLES""","""YEUX""","""DOUXC1NoirAAA5418142BB131691"""
"""300103701410902539120231227F13""","""9""","""C2""","""54""","""18F139C2F139LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902522120231227F13""","""9""","""C3""","""54""","""18F139C3F139LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410902515120231227F13""","""9""","""C4""","""54""","""18F139C4F139LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902508120231227F14""","""0""","""C1""","""52""","""18F140C1F140LYDLES""","""YEUX""","""DOUXC1NoirABA5218145BB131691"""
"""300103701410902492120231227F14""","""0""","""C2""","""52""","""18F140C2F140LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902485120231227F14""","""0""","""C3""","""52""","""18F140C3F140LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410902478120231227F14""","""0""","""C4""","""52""","""18F140C4F140LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902461120231227F14""","""1""","""C1""","""54""","""18F141C1F141LYDLES""","""YEUX""","""DOUXC1NoirABA5418145BB131691"""
"""300103701410902454120231227F14""","""1""","""C2""","""54""","""18F141C2F141LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902447120231227F14""","""1""","""C3""","""54""","""18F141C3F141LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410902430120231227F14""","""1""","""C4""","""54""","""18F141C4F141LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902423120231227F14""","""2""","""C1""","""54""","""18F142C1F142LYDLES""","""YEUX""","""DOUXC1NoirABA5418145BB131691"""
"""300103701410902416120231227F14""","""2""","""C2""","""54""","""18F142C2F142LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902409120231227F14""","""2""","""C3""","""54""","""18F142C3F142LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410902393120231227F14""","""3""","""C1""","""56""","""16F143C1F143LYDLES""","""YEUX""","""DOUXC1NoirABA5616145BB131691"""
"""300103701410902386120231227F14""","""3""","""C2""","""56""","""16F143C2F143LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902379120231227F14""","""3""","""C3""","""56""","""16F143C3F143LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410902362120231227F14""","""3""","""C4""","""56""","""16F143C4F143LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410902355120231227F14""","""4""","""C1""","""54""","""18F144C1F144LYDLES""","""YEUX""","""DOUXC1NoirAAA5418145BB131691"""
"""300103701410902348120231227F14""","""4""","""C2""","""54""","""18F144C2F144LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902331120231227F14""","""4""","""C3""","""54""","""18F144C3F144LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410902324120231227F14""","""4""","""C4""","""54""","""18F144C4F144LYDLES""","""YEUX""","""DOUXC4BleuAAA5418145BB131691"""
"""300103701410902317120231227F14""","""5""","""C1""","""51""","""18F145C1F145LYDLES""","""YEUX""","""DOUXC1GunAAD5118142CC131691"""
"""300103701410902300120231227F14""","""5""","""C2""","""51""","""18F145C2F145LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902294120231227F14""","""5""","""C3""","""51""","""18F145C3F145LYDLES""","""YEUX""","""DOUXC3Bleu"""
"""300103701410902287120231227F14""","""5""","""C4""","""51""","""18F145C4F145LYDLES""","""YEUX""","""DOUXC4DorC)eAAD5118142CC131691"""
"""300103701410902270120231227F14""","""5""","""C5""","""51""","""18F145C5F145LYDLES""","""YEUX""","""DOUXC5ArgentAAD5118142CC131691"""
"""300103701410902263120231227F14""","""6""","""C1""","""54""","""20F146C1F146LYDLES""","""YEUX""","""DOUXC1Gun"""
"""300103701410902256120231227F14""","""6""","""C2""","""54""","""20F146C2F146LYDLES""","""YEUX""","""DOUXC2NoirAAD5420142CC131691"""
"""300103701410902249120231227F14""","""6""","""C3""","""54""","""20F146C3F146LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410902232120231227F14""","""6""","""C4""","""54""","""20F146C4F146LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410912453120231227F14""","""7""","""C1""","""54""","""18F147C1F147LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410912446120231227F14""","""7""","""C2""","""54""","""18F147C2F147LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410912439120231227F14""","""7""","""C3""","""54""","""18F147C3F147LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""300103701410912422120231227F14""","""7""","""C4""","""54""","""18F147C4F147LYDLES""","""YEUX""","""DOUXC4Noir"""
"""300103701410902225120231227F14""","""8""","""C1""","""52""","""17F148C1F148LYDLES""","""YEUX""","""DOUXC1GunABA5217142BB131691"""
"""300103701410902218120231227F14""","""8""","""C2""","""52""","""17F148C2F148LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902201120231227F14""","""8""","""C3""","""52""","""17F148C3F148LYDLES""","""YEUX""","""DOUXC3BleuABA5217142BB131691"""
"""300103701410902195120231227F14""","""8""","""C4""","""52""","""17F148C4F148LYDLES""","""YEUX""","""DOUXC4DorC)eABA5217142BB131691"""
"""300103701410902188120231227F14""","""9""","""C1""","""53""","""18F149C1F149LYDLES""","""YEUX""","""DOUXC1Argent"""
"""300103701410902171120231227F14""","""9""","""C2""","""53""","""18F149C2F149LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410902164120231227F14""","""9""","""C3""","""53""","""18F149C3F149LYDLES""","""YEUX""","""DOUXC3BleuAAB5318142CC131691"""
"""300103701410902157120231227F14""","""9""","""C4""","""53""","""18F149C4F149LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410902140120231227F14""","""9""","""C5""","""53""","""18F149C5F149LYDLES""","""YEUX""","""DOUXC5Noir"""
"""300103701410902133120231227F15""","""0""","""C1""","""52""","""17F150C1F150LYDLES""","""YEUX""","""DOUXC1GunAAD5217142BB131691"""
"""300103701410902126120231227F15""","""0""","""C2""","""52""","""17F150C2F150LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902119120231227F15""","""0""","""C3""","""52""","""17F150C3F150LYDLES""","""YEUX""","""DOUXC3ArgentAAD5217142BB131691"""
"""300103701410902102120231227F15""","""0""","""C4""","""52""","""17F150C4F150LYDLES""","""YEUX""","""DOUXC4BleuAAD5217142BB131691"""
"""300103701410902096120231227F15""","""0""","""C5""","""52""","""17F150C5F150LYDLES""","""YEUX""","""DOUXC5DorC)eAAD5217142BB131691"""
"""300103701410912415120231227F15""","""1""","""C1""","""53""","""18F151C1F151LYDLES""","""YEUX""","""DOUXC1NoirAAD5318142CC131691"""
"""300103701410912408120231227F15""","""1""","""C2""","""53""","""18F151C2F151LYDLES""","""YEUX""","""DOUXC2Argent"""
"""300103701410912392120231227F15""","""1""","""C3""","""53""","""18F151C3F151LYDLES""","""YEUX""","""DOUXC3Noir"""
"""300103701410912385120231227F15""","""1""","""C4""","""53""","""18F151C4F151LYDLES""","""YEUX""","""DOUXC4DorC)eAAD5318142CC131691"""
"""300103701410912378120231227F15""","""1""","""C5""","""53""","""18F151C5F151LYDLES""","""YEUX""","""DOUXC5Argent"""
"""300103701410902089120231227F15""","""2""","""C1""","""54""","""16F152C1F152LYDLES""","""YEUX""","""DOUXC1GunAAB5416142BB131691"""
"""300103701410902072120231227F15""","""2""","""C2""","""54""","""16F152C2F152LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902065120231227F15""","""2""","""C3""","""54""","""16F152C3F152LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410902058120231227F15""","""2""","""C4""","""54""","""16F152C4F152LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410902041120231227F15""","""2""","""C5""","""54""","""16F152C5F152LYDLES""","""YEUX""","""DOUXC5BleuAAB5416142BB131691"""
"""300103701410902034120231227F15""","""3""","""C1""","""55""","""17F153C1F153LYDLES""","""YEUX""","""DOUXC1Gun"""
"""300103701410902027120231227F15""","""3""","""C2""","""55""","""17F153C2F153LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410902010120231227F15""","""3""","""C3""","""55""","""17F153C3F153LYDLES""","""YEUX""","""DOUXC3Noir"""
"""300103701410902003120231227F15""","""3""","""C4""","""55""","""17F153C4F153LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410912361120231227F15""","""4""","""C1""","""55""","""16F154C1F154LYDLES""","""YEUX""","""DOUXC1GunAAA5516145CC131691"""
"""300103701410912354120231227F15""","""4""","""C2""","""55""","""16F154C2F154LYDLES""","""YEUX""","""DOUXC2NoirAAA5516145CC131691"""
"""300103701410912347120231227F15""","""4""","""C3""","""55""","""16F154C3F154LYDLES""","""YEUX""","""DOUXC3Bleu"""
"""300103701410912330120231227F15""","""4""","""C4""","""55""","""16F154C4F154LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410912323120231227F15""","""5""","""C1""","""51""","""18F155C1F155LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410912316120231227F15""","""5""","""C2""","""51""","""18F155C2F155LYDLES""","""YEUX""","""DOUXC2NoirAAA5118142CC131691"""
"""300103701410912309120231227F15""","""5""","""C3""","""51""","""18F155C3F155LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410912293120231227F15""","""5""","""C4""","""51""","""18F155C4F155LYDLES""","""YEUX""","""DOUXC4Noir"""
"""300103701410912286120231227F15""","""5""","""C5""","""51""","""18F155C5F155LYDLES""","""YEUX""","""DOUXC5DorC)e"""
"""300103701410901990120231227F15""","""6""","""C1""","""54""","""18F156C1F156LYDLES""","""YEUX""","""DOUXC1Gun"""
"""300103701410901983120231227F15""","""6""","""C2""","""54""","""18F156C2F156LYDLES""","""YEUX""","""DOUXC2NoirAAD5418142CC131691"""
"""300103701410901976120231227F15""","""6""","""C3""","""54""","""18F156C3F156LYDLES""","""YEUX""","""DOUXC3Argent"""
"""300103701410901969120231227F15""","""6""","""C4""","""54""","""18F156C4F156LYDLES""","""YEUX""","""DOUXC4Argent"""
"""300103701410901952120231227F15""","""6""","""C5""","""54""","""18F156C5F156LYDLES""","""YEUX""","""DOUXC5DorC)e"""
"""300103701410901945120231227F15""","""8""","""C1""","""53""","""19F158C1F158LYDLES""","""YEUX""","""DOUXC1GunAAD5319142CC131691"""
"""300103701410901938120231227F15""","""8""","""C2""","""53""","""19F158C2F158LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410901921120231227F15""","""8""","""C3""","""53""","""19F158C3F158LYDLES""","""YEUX""","""DOUXC3ArgentAAD5319142CC131691"""
"""300103701410901914120231227F15""","""8""","""C4""","""53""","""19F158C4F158LYDLES""","""YEUX""","""DOUXC4Bleu"""
"""300103701410901907120231227F15""","""8""","""C5""","""53""","""19F158C5F158LYDLES""","""YEUX""","""DOUXC5DorC)eAAD5319142CC131691"""
"""300103701410901891120231227F16""","""0""","""C1""","""53""","""18F160C1F160LYDLES""","""YEUX""","""DOUXC1Argent"""
"""300103701410901884120231227F16""","""0""","""C2""","""53""","""18F160C2F160LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410901877120231227F16""","""0""","""C3""","""53""","""18F160C3F160LYDLES""","""YEUX""","""DOUXC3Bleu"""
"""300103701410901860120231227F16""","""0""","""C4""","""53""","""18F160C4F160LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410901853120231227F16""","""0""","""C5""","""53""","""18F160C5F160LYDLES""","""YEUX""","""DOUXC5Noir"""
"""300103701410901846120231227F16""","""1""","""C1""","""52""","""17F161C1F161LYDLES""","""YEUX""","""DOUXC1GunAAD5217142BB131691"""
"""300103701410901839120231227F16""","""1""","""C2""","""52""","""17F161C2F161LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410901822120231227F16""","""1""","""C3""","""52""","""17F161C3F161LYDLES""","""YEUX""","""DOUXC3ArgentAAD5217142BB131691"""
"""300103701410901815120231227F16""","""1""","""C4""","""52""","""17F161C4F161LYDLES""","""YEUX""","""DOUXC4BleuAAD5217142BB131691"""
"""300103701410912224120231227F16""","""2""","""C1""","""51""","""18F162C1F162LYDLES""","""YEUX""","""DOUXC1Argent"""
"""300103701410912217120231227F16""","""2""","""C2""","""51""","""18F162C2F162LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410912200120231227F16""","""2""","""C3""","""51""","""18F162C3F162LYDLES""","""YEUX""","""DOUXC3Noir"""
"""300103701410912194120231227F16""","""2""","""C4""","""51""","""18F162C4F162LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410912187120231227F16""","""2""","""C5""","""51""","""18F162C5F162LYDLES""","""YEUX""","""DOUXC5NoirAAD5118142CC131691"""
"""300103701410901808120231227F16""","""5""","""C1""","""54""","""18F165C1F165LYDLES""","""YEUX""","""DOUXC1Gun"""
"""300103701410901792120231227F16""","""5""","""C2""","""54""","""18F165C2F165LYDLES""","""YEUX""","""DOUXC2Gun"""
"""300103701410901785120231227F16""","""5""","""C3""","""54""","""18F165C3F165LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901778120231227F16""","""5""","""C4""","""54""","""18F165C4F165LYDLES""","""YEUX""","""DOUXC4Gun"""
"""300103701410901761120231227F16""","""5""","""C5""","""54""","""18F165C5F165LYDLES""","""YEUX""","""DOUXC5Gun"""
"""300103701410901754120231227F16""","""5""","""C6""","""54""","""18F165C6F165LYDLES""","""YEUX""","""DOUXC6Exterieur"""
"""300103701410901747120231227F16""","""9""","""C1""","""48""","""17F169C1F169LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901730120231227F16""","""9""","""C2""","""48""","""17F169C2F169LYDLES""","""YEUX""","""DOUXC2BleuAAC4817135AA131691"""
"""300103701410901723120231227F16""","""9""","""C3""","""48""","""17F169C3F169LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901716120231227F16""","""9""","""C4""","""48""","""17F169C4F169LYDLES""","""YEUX""","""DOUXC4Exterieur"""
"""300103701410901709120231227F17""","""0""","""C1""","""54""","""17F170C1F170LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901693120231227F17""","""0""","""C2""","""54""","""17F170C2F170LYDLES""","""YEUX""","""DOUXC2BleuAAB5417145AA131691"""
"""300103701410901686120231227F17""","""0""","""C3""","""54""","""17F170C3F170LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901679120231227F17""","""0""","""C4""","""54""","""17F170C4F170LYDLES""","""YEUX""","""DOUXC4MarronAAB5417145AA131691"""
"""300103701410901662120231227F18""","""2""","""C1""","""50""","""17F182C1F182LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901655120231227F18""","""2""","""C2""","""50""","""17F182C2F182LYDLES""","""YEUX""","""DOUXC2BleuAAB5017135AA131691"""
"""300103701410901648120231227F18""","""2""","""C3""","""50""","""17F182C3F182LYDLES""","""YEUX""","""DOUXC3Black"""
"""300103701410901631120231227F18""","""2""","""C4""","""50""","""17F182C4F182LYDLES""","""YEUX""","""DOUXC4Marron"""
"""300103701410901624120231227F18""","""3""","""C1""","""48""","""17F183C1F183LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901617120231227F18""","""3""","""C2""","""48""","""17F183C2F183LYDLES""","""YEUX""","""DOUXC2Noir"""
"""300103701410901600120231227F18""","""3""","""C3""","""48""","""17F183C3F183LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901594120231227F18""","""3""","""C4""","""48""","""17F183C4F183LYDLES""","""YEUX""","""DOUXC4Exterieur"""
"""300103701410901587120231227F18""","""6""","""C1""","""53""","""17F186C1F186LYDLES""","""YEUX""","""DOUXC1DorC)e"""
"""300103701410901570120231227F18""","""6""","""C2""","""53""","""17F186C2F186LYDLES""","""YEUX""","""DOUXC2Bleu"""
"""300103701410901563120231227F18""","""6""","""C3""","""53""","""17F186C3F186LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901556120231227F18""","""6""","""C4""","""53""","""17F186C4F186LYDLES""","""YEUX""","""DOUXC4Argentet"""
"""300103701410901549120231227F19""","""6""","""C1""","""52""","""17F196C1F196LYDLES""","""YEUX""","""DOUXC1DorC)e"""
"""300103701410901532120231227F19""","""6""","""C2""","""52""","""17F196C2F196LYDLES""","""YEUX""","""DOUXC2Argent"""
"""300103701410901525120231227F19""","""6""","""C3""","""52""","""17F196C3F196LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901518120231227F19""","""6""","""C4""","""52""","""17F196C4F196LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""300103701410901501120231227F19""","""7""","""C1""","""54""","""17F197C1F197LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901495120231227F19""","""7""","""C2""","""54""","""17F197C2F197LYDLES""","""YEUX""","""DOUXC2BleuAAB5417142AA131691"""
"""300103701410901488120231227F19""","""7""","""C3""","""54""","""17F197C3F197LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901471120231227F19""","""7""","""C4""","""54""","""17F197C4F197LYDLES""","""YEUX""","""DOUXC4BlancAAB5417142AA131691"""
"""300103701410901464120231227F19""","""8""","""C1""","""50""","""21F198C1F198LYDLES""","""YEUX""","""DOUXC1NoirAAD5021142AA131691"""
"""300103701410901457120231227F19""","""8""","""C2""","""50""","""21F198C2F198LYDLES""","""YEUX""","""DOUXC2BleuAAD5021142AA131691"""
"""300103701410901440120231227F19""","""8""","""C3""","""50""","""21F198C3F198LYDLES""","""YEUX""","""DOUXC3Exterieur"""
"""300103701410901433120231227F19""","""8""","""C4""","""50""","""21F198C4F198LYDLES""","""YEUX""","""DOUXC4BlancAAD5021142AA131691"""
"""300103701410901426120231227F20""","""0""","""C1""","""52""","""16F200C1F200LYDLES""","""YEUX""","""DOUXC1Noir"""
"""300103701410901419120231227F20""","""0""","""C2""","""52""","""16F200C2F200LYDLES""","""YEUX""","""DOUXC2BleuAAB5216142AA131691"""
